"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"red"	TRUE	0.00265	669	380	35	0.092	0.052	"GO:0016071"	"BP"	1	"mRNA metabolic process"	5	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000088038,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000120948,ENSG00000123737,ENSG00000124193,ENSG00000125755,ENSG00000126226,ENSG00000130254,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000163161,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169062,ENSG00000169249,ENSG00000171824,ENSG00000185246,ENSG00000185946,ENSG00000204348,ENSG00000204351,ENSG00000213780"	4.70644225825219
"12"	"red"	TRUE	1.49e-06	760	380	45	0.118	0.059	"GO:0006396"	"BP"	1	"RNA processing"	5	"ENSG00000001497,ENSG00000003756,ENSG00000004534,ENSG00000046647,ENSG00000071894,ENSG00000075292,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000104907,ENSG00000108848,ENSG00000110844,ENSG00000113240,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000120948,ENSG00000122085,ENSG00000123737,ENSG00000124193,ENSG00000125755,ENSG00000127054,ENSG00000128191,ENSG00000130254,ENSG00000131051,ENSG00000132485,ENSG00000133226,ENSG00000136271,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000155275,ENSG00000163161,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000171824,ENSG00000176444,ENSG00000179335,ENSG00000185246,ENSG00000185946,ENSG00000198917,ENSG00000213780"	4.43281480150599
"13"	"red"	TRUE	3.33e-07	375	380	31	0.082	0.083	"GO:0008380"	"BP"	1	"RNA splicing"	6	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000075292,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113240,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000120948,ENSG00000122085,ENSG00000124193,ENSG00000125755,ENSG00000132485,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000176444,ENSG00000179335,ENSG00000185246,ENSG00000185946"	5.11921555966708
"14"	"red"	TRUE	0.000153	310	380	24	0.063	0.077	"GO:0000375"	"BP"	1	"RNA splicing, via transesterification reactions"	7	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185246,ENSG00000185946"	5.57610265401034
"15"	"red"	TRUE	0.000128	307	380	24	0.063	0.078	"GO:0000377"	"BP"	1	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	8	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185246,ENSG00000185946"	5.62556872222713
"16"	"red"	TRUE	0.000241	391	380	27	0.071	0.069	"GO:0006397"	"BP"	1	"mRNA processing"	6	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000130254,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000163161,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185246,ENSG00000185946,ENSG00000213780"	5.10706474188456
"17"	"red"	TRUE	0.000128	307	380	24	0.063	0.078	"GO:0000398"	"BP"	1	"mRNA splicing, via spliceosome"	7	"ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000100201,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000140488,ENSG00000149532,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185246,ENSG00000185946"	5.62556872222713
"18"	"red"	TRUE	0.0407	16	380	5	0.013	0.312	"GO:0071004"	"CC"	6	"U2-type prespliceosome"	1	"ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000115524,ENSG00000185246"	8.42961438073929
"19"	"red"	TRUE	0.0014	5787	380	169	0.445	0.029	"GO:0005634"	"CC"	8	"nucleus"	1	"ENSG00000001497,ENSG00000003756,ENSG00000004534,ENSG00000007545,ENSG00000008838,ENSG00000037757,ENSG00000046647,ENSG00000053900,ENSG00000064607,ENSG00000068400,ENSG00000071894,ENSG00000075292,ENSG00000076108,ENSG00000076201,ENSG00000077454,ENSG00000079277,ENSG00000082146,ENSG00000089053,ENSG00000090905,ENSG00000094631,ENSG00000100083,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101224,ENSG00000101452,ENSG00000101751,ENSG00000101940,ENSG00000101997,ENSG00000102349,ENSG00000103168,ENSG00000104852,ENSG00000104907,ENSG00000105221,ENSG00000105397,ENSG00000105497,ENSG00000105662,ENSG00000106009,ENSG00000106459,ENSG00000108469,ENSG00000108848,ENSG00000110274,ENSG00000110844,ENSG00000110888,ENSG00000111554,ENSG00000113593,ENSG00000115274,ENSG00000115524,ENSG00000115875,ENSG00000116497,ENSG00000116731,ENSG00000117360,ENSG00000119684,ENSG00000119760,ENSG00000120948,ENSG00000122484,ENSG00000122512,ENSG00000122965,ENSG00000123737,ENSG00000124181,ENSG00000124193,ENSG00000125755,ENSG00000126226,ENSG00000127054,ENSG00000128191,ENSG00000129933,ENSG00000130254,ENSG00000130997,ENSG00000131051,ENSG00000131788,ENSG00000132275,ENSG00000132300,ENSG00000132485,ENSG00000133226,ENSG00000133858,ENSG00000134884,ENSG00000134899,ENSG00000136271,ENSG00000136709,ENSG00000137504,ENSG00000140326,ENSG00000140488,ENSG00000141644,ENSG00000141736,ENSG00000143379,ENSG00000143520,ENSG00000145214,ENSG00000146063,ENSG00000147162,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000149716,ENSG00000149930,ENSG00000151500,ENSG00000151923,ENSG00000153933,ENSG00000154832,ENSG00000155229,ENSG00000155636,ENSG00000157259,ENSG00000158793,ENSG00000159788,ENSG00000160117,ENSG00000160953,ENSG00000161692,ENSG00000162526,ENSG00000163161,ENSG00000163482,ENSG00000163867,ENSG00000163913,ENSG00000164053,ENSG00000165792,ENSG00000165819,ENSG00000166169,ENSG00000166704,ENSG00000167232,ENSG00000167302,ENSG00000167967,ENSG00000167978,ENSG00000168255,ENSG00000168395,ENSG00000168488,ENSG00000168876,ENSG00000169045,ENSG00000169062,ENSG00000169203,ENSG00000169249,ENSG00000169635,ENSG00000170322,ENSG00000171606,ENSG00000171824,ENSG00000172046,ENSG00000172732,ENSG00000172775,ENSG00000174428,ENSG00000176401,ENSG00000176444,ENSG00000178252,ENSG00000178971,ENSG00000179304,ENSG00000179335,ENSG00000179361,ENSG00000179943,ENSG00000180190,ENSG00000181035,ENSG00000182872,ENSG00000182979,ENSG00000183426,ENSG00000184634,ENSG00000185024,ENSG00000185246,ENSG00000185917,ENSG00000185946,ENSG00000186812,ENSG00000188895,ENSG00000196275,ENSG00000196993,ENSG00000198728,ENSG00000204227,ENSG00000204231,ENSG00000204348,ENSG00000213676,ENSG00000213780,ENSG00000214078,ENSG00000221978,ENSG00000233024,ENSG00000243943,ENSG00000244754"	1.71060122635403
"20"	"red"	TRUE	0.000106	4200	380	136	0.358	0.032	"GO:0044428"	"CC"	8	"nuclear part"	2	"ENSG00000001497,ENSG00000003756,ENSG00000008838,ENSG00000037757,ENSG00000046647,ENSG00000053900,ENSG00000064607,ENSG00000068400,ENSG00000071894,ENSG00000075292,ENSG00000076108,ENSG00000076201,ENSG00000077454,ENSG00000079277,ENSG00000089053,ENSG00000090905,ENSG00000094631,ENSG00000100083,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101224,ENSG00000101452,ENSG00000101751,ENSG00000101940,ENSG00000101997,ENSG00000102349,ENSG00000103168,ENSG00000104852,ENSG00000104907,ENSG00000105221,ENSG00000105497,ENSG00000105662,ENSG00000106009,ENSG00000106459,ENSG00000108469,ENSG00000108848,ENSG00000110274,ENSG00000110844,ENSG00000113593,ENSG00000115274,ENSG00000115524,ENSG00000115875,ENSG00000116497,ENSG00000117360,ENSG00000119684,ENSG00000119760,ENSG00000120948,ENSG00000122484,ENSG00000122512,ENSG00000122965,ENSG00000123737,ENSG00000124181,ENSG00000124193,ENSG00000125755,ENSG00000126226,ENSG00000127054,ENSG00000128191,ENSG00000129933,ENSG00000130254,ENSG00000130997,ENSG00000131051,ENSG00000131788,ENSG00000132275,ENSG00000132300,ENSG00000132485,ENSG00000133226,ENSG00000134884,ENSG00000134899,ENSG00000136271,ENSG00000136709,ENSG00000141644,ENSG00000143379,ENSG00000145214,ENSG00000146063,ENSG00000147162,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000149716,ENSG00000149930,ENSG00000151923,ENSG00000154832,ENSG00000155229,ENSG00000157259,ENSG00000159788,ENSG00000160117,ENSG00000161692,ENSG00000163161,ENSG00000163867,ENSG00000163913,ENSG00000164053,ENSG00000165792,ENSG00000165819,ENSG00000166169,ENSG00000167302,ENSG00000167967,ENSG00000167978,ENSG00000168255,ENSG00000168395,ENSG00000168488,ENSG00000169045,ENSG00000169062,ENSG00000169203,ENSG00000169249,ENSG00000170322,ENSG00000171606,ENSG00000171824,ENSG00000172732,ENSG00000174428,ENSG00000176444,ENSG00000178252,ENSG00000178971,ENSG00000179304,ENSG00000179335,ENSG00000179361,ENSG00000182872,ENSG00000182979,ENSG00000183426,ENSG00000184634,ENSG00000185024,ENSG00000185246,ENSG00000185917,ENSG00000185946,ENSG00000186812,ENSG00000188895,ENSG00000196275,ENSG00000196993,ENSG00000198728,ENSG00000204227,ENSG00000204231,ENSG00000213676,ENSG00000213780,ENSG00000214078,ENSG00000221978,ENSG00000233024"	2.26686113785937
"21"	"red"	TRUE	0.0349	166	380	14	0.037	0.084	"GO:0005681"	"CC"	8	"spliceosomal complex"	3	"ENSG00000003756,ENSG00000101452,ENSG00000104852,ENSG00000108848,ENSG00000110844,ENSG00000113593,ENSG00000115524,ENSG00000117360,ENSG00000133226,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185246,ENSG00000185946"	5.51004346815086
"22"	"red"	TRUE	0.000476	3933	380	127	0.334	0.032	"GO:0031981"	"CC"	8	"nuclear lumen"	3	"ENSG00000001497,ENSG00000003756,ENSG00000008838,ENSG00000037757,ENSG00000046647,ENSG00000053900,ENSG00000064607,ENSG00000068400,ENSG00000071894,ENSG00000075292,ENSG00000076108,ENSG00000076201,ENSG00000077454,ENSG00000079277,ENSG00000089053,ENSG00000090905,ENSG00000094631,ENSG00000100083,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101224,ENSG00000101751,ENSG00000101940,ENSG00000101997,ENSG00000102349,ENSG00000103168,ENSG00000104852,ENSG00000104907,ENSG00000105221,ENSG00000105497,ENSG00000105662,ENSG00000106009,ENSG00000106459,ENSG00000108469,ENSG00000108848,ENSG00000110274,ENSG00000113593,ENSG00000115274,ENSG00000115524,ENSG00000115875,ENSG00000116497,ENSG00000117360,ENSG00000119684,ENSG00000119760,ENSG00000120948,ENSG00000122484,ENSG00000122512,ENSG00000122965,ENSG00000123737,ENSG00000124193,ENSG00000125755,ENSG00000127054,ENSG00000128191,ENSG00000129933,ENSG00000130254,ENSG00000130997,ENSG00000131051,ENSG00000131788,ENSG00000132275,ENSG00000132300,ENSG00000132485,ENSG00000133226,ENSG00000134884,ENSG00000134899,ENSG00000136271,ENSG00000136709,ENSG00000141644,ENSG00000143379,ENSG00000145214,ENSG00000146063,ENSG00000147162,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000149716,ENSG00000149930,ENSG00000151923,ENSG00000154832,ENSG00000155229,ENSG00000157259,ENSG00000159788,ENSG00000161692,ENSG00000163161,ENSG00000163867,ENSG00000163913,ENSG00000164053,ENSG00000165792,ENSG00000165819,ENSG00000166169,ENSG00000167302,ENSG00000167967,ENSG00000167978,ENSG00000168255,ENSG00000168395,ENSG00000168488,ENSG00000169045,ENSG00000169203,ENSG00000169249,ENSG00000170322,ENSG00000171606,ENSG00000171824,ENSG00000172732,ENSG00000174428,ENSG00000176444,ENSG00000178971,ENSG00000179335,ENSG00000179361,ENSG00000182872,ENSG00000182979,ENSG00000183426,ENSG00000184634,ENSG00000185024,ENSG00000185917,ENSG00000185946,ENSG00000186812,ENSG00000188895,ENSG00000196275,ENSG00000196993,ENSG00000198728,ENSG00000204227,ENSG00000204231,ENSG00000213676,ENSG00000213780,ENSG00000214078,ENSG00000221978,ENSG00000233024"	2.48419377213271
"23"	"red"	TRUE	4.36e-05	3384	380	117	0.308	0.035	"GO:0005654"	"CC"	8	"nucleoplasm"	3	"ENSG00000001497,ENSG00000003756,ENSG00000008838,ENSG00000037757,ENSG00000046647,ENSG00000053900,ENSG00000064607,ENSG00000068400,ENSG00000071894,ENSG00000075292,ENSG00000076108,ENSG00000076201,ENSG00000077454,ENSG00000079277,ENSG00000089053,ENSG00000090905,ENSG00000094631,ENSG00000100083,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101224,ENSG00000101751,ENSG00000101940,ENSG00000101997,ENSG00000102349,ENSG00000103168,ENSG00000104852,ENSG00000104907,ENSG00000105221,ENSG00000105497,ENSG00000105662,ENSG00000106009,ENSG00000106459,ENSG00000108469,ENSG00000108848,ENSG00000110274,ENSG00000113593,ENSG00000115274,ENSG00000115524,ENSG00000115875,ENSG00000116497,ENSG00000117360,ENSG00000119760,ENSG00000120948,ENSG00000122484,ENSG00000122512,ENSG00000122965,ENSG00000123737,ENSG00000124193,ENSG00000125755,ENSG00000127054,ENSG00000128191,ENSG00000129933,ENSG00000130254,ENSG00000130997,ENSG00000131051,ENSG00000131788,ENSG00000132275,ENSG00000132300,ENSG00000132485,ENSG00000133226,ENSG00000134884,ENSG00000134899,ENSG00000136709,ENSG00000141644,ENSG00000143379,ENSG00000145214,ENSG00000146063,ENSG00000147162,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000151923,ENSG00000154832,ENSG00000155229,ENSG00000157259,ENSG00000161692,ENSG00000163161,ENSG00000163867,ENSG00000163913,ENSG00000164053,ENSG00000165792,ENSG00000165819,ENSG00000166169,ENSG00000167302,ENSG00000167967,ENSG00000167978,ENSG00000168255,ENSG00000168395,ENSG00000168488,ENSG00000169045,ENSG00000169203,ENSG00000169249,ENSG00000170322,ENSG00000171824,ENSG00000172732,ENSG00000174428,ENSG00000176444,ENSG00000179335,ENSG00000179361,ENSG00000182872,ENSG00000182979,ENSG00000183426,ENSG00000184634,ENSG00000185024,ENSG00000185946,ENSG00000188895,ENSG00000196275,ENSG00000196993,ENSG00000198728,ENSG00000204227,ENSG00000204231,ENSG00000213780,ENSG00000214078,ENSG00000221978,ENSG00000233024"	2.82602063333852
"24"	"red"	TRUE	1.42e-05	935	380	49	0.129	0.052	"GO:0044451"	"CC"	8	"nucleoplasm part"	4	"ENSG00000001497,ENSG00000008838,ENSG00000064607,ENSG00000071894,ENSG00000076108,ENSG00000076201,ENSG00000077454,ENSG00000094631,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101751,ENSG00000105662,ENSG00000108469,ENSG00000108848,ENSG00000113593,ENSG00000115524,ENSG00000116497,ENSG00000117360,ENSG00000119760,ENSG00000122484,ENSG00000124193,ENSG00000129933,ENSG00000130254,ENSG00000131051,ENSG00000132275,ENSG00000133226,ENSG00000134899,ENSG00000136709,ENSG00000141644,ENSG00000145214,ENSG00000146063,ENSG00000147162,ENSG00000149532,ENSG00000154832,ENSG00000155229,ENSG00000163161,ENSG00000165819,ENSG00000167302,ENSG00000167978,ENSG00000168255,ENSG00000168395,ENSG00000168488,ENSG00000176444,ENSG00000182872,ENSG00000182979,ENSG00000184634,ENSG00000188895,ENSG00000213780"	4.3111193582849
"25"	"red"	TRUE	0.00565	301	380	21	0.055	0.07	"GO:0016607"	"CC"	2	"nuclear speck"	1	"ENSG00000076108,ENSG00000100201,ENSG00000100813,ENSG00000100968,ENSG00000101751,ENSG00000108848,ENSG00000115524,ENSG00000116497,ENSG00000117360,ENSG00000124193,ENSG00000131051,ENSG00000133226,ENSG00000141644,ENSG00000145214,ENSG00000154832,ENSG00000165819,ENSG00000167302,ENSG00000167978,ENSG00000168488,ENSG00000182872,ENSG00000213780"	5.89591756678185
"26"	"red"	TRUE	0.0069	1997	380	73	0.192	0.037	"GO:0140110"	"MF"	4	"transcription regulator activity"	1	"ENSG00000007545,ENSG00000008838,ENSG00000083814,ENSG00000089335,ENSG00000099949,ENSG00000100201,ENSG00000100968,ENSG00000102349,ENSG00000105136,ENSG00000105497,ENSG00000106459,ENSG00000115568,ENSG00000116731,ENSG00000119760,ENSG00000120093,ENSG00000120948,ENSG00000121417,ENSG00000125846,ENSG00000132485,ENSG00000137185,ENSG00000137504,ENSG00000141644,ENSG00000147118,ENSG00000153896,ENSG00000154832,ENSG00000155229,ENSG00000157259,ENSG00000158805,ENSG00000160321,ENSG00000161551,ENSG00000162086,ENSG00000163867,ENSG00000166704,ENSG00000167232,ENSG00000167377,ENSG00000167395,ENSG00000167562,ENSG00000167967,ENSG00000169635,ENSG00000171291,ENSG00000171606,ENSG00000174428,ENSG00000174586,ENSG00000174652,ENSG00000174796,ENSG00000175787,ENSG00000177045,ENSG00000178338,ENSG00000179361,ENSG00000179943,ENSG00000181135,ENSG00000181444,ENSG00000182979,ENSG00000184634,ENSG00000186812,ENSG00000186814,ENSG00000196275,ENSG00000196700,ENSG00000196967,ENSG00000197497,ENSG00000197808,ENSG00000198046,ENSG00000198131,ENSG00000198429,ENSG00000198728,ENSG00000204231,ENSG00000204519,ENSG00000213676,ENSG00000213780,ENSG00000243943,ENSG00000244754,ENSG00000251247,ENSG00000256771"	NA
"27"	"red"	TRUE	0.00394	1713	380	66	0.174	0.039	"GO:0003700"	"MF"	4	"DNA-binding transcription factor activity"	2	"ENSG00000007545,ENSG00000083814,ENSG00000089335,ENSG00000099949,ENSG00000100968,ENSG00000102349,ENSG00000105136,ENSG00000105497,ENSG00000106459,ENSG00000115568,ENSG00000116731,ENSG00000120093,ENSG00000120948,ENSG00000121417,ENSG00000125846,ENSG00000132485,ENSG00000137185,ENSG00000137504,ENSG00000141644,ENSG00000147118,ENSG00000153896,ENSG00000154832,ENSG00000157259,ENSG00000158805,ENSG00000160321,ENSG00000161551,ENSG00000162086,ENSG00000163867,ENSG00000166704,ENSG00000167232,ENSG00000167377,ENSG00000167395,ENSG00000167562,ENSG00000167967,ENSG00000169635,ENSG00000171291,ENSG00000171606,ENSG00000174428,ENSG00000174586,ENSG00000174652,ENSG00000174796,ENSG00000175787,ENSG00000177045,ENSG00000178338,ENSG00000179361,ENSG00000179943,ENSG00000181135,ENSG00000181444,ENSG00000182979,ENSG00000186812,ENSG00000186814,ENSG00000196275,ENSG00000196700,ENSG00000196967,ENSG00000197497,ENSG00000197808,ENSG00000198046,ENSG00000198131,ENSG00000198429,ENSG00000204231,ENSG00000204519,ENSG00000213676,ENSG00000213780,ENSG00000243943,ENSG00000251247,ENSG00000256771"	3.49362235915217
"28"	"red"	TRUE	0.00784	1604	380	62	0.163	0.039	"GO:0000981"	"MF"	4	"DNA-binding transcription factor activity, RNA polymerase II-specific"	3	"ENSG00000007545,ENSG00000083814,ENSG00000089335,ENSG00000100968,ENSG00000102349,ENSG00000105136,ENSG00000105497,ENSG00000106459,ENSG00000115568,ENSG00000116731,ENSG00000120093,ENSG00000121417,ENSG00000125846,ENSG00000137185,ENSG00000137504,ENSG00000141644,ENSG00000147118,ENSG00000153896,ENSG00000154832,ENSG00000157259,ENSG00000158805,ENSG00000160321,ENSG00000161551,ENSG00000162086,ENSG00000163867,ENSG00000166704,ENSG00000167232,ENSG00000167377,ENSG00000167395,ENSG00000167562,ENSG00000167967,ENSG00000169635,ENSG00000171291,ENSG00000171606,ENSG00000174428,ENSG00000174586,ENSG00000174652,ENSG00000174796,ENSG00000175787,ENSG00000177045,ENSG00000178338,ENSG00000179361,ENSG00000179943,ENSG00000181135,ENSG00000181444,ENSG00000182979,ENSG00000186812,ENSG00000186814,ENSG00000196275,ENSG00000196700,ENSG00000196967,ENSG00000197497,ENSG00000197808,ENSG00000198046,ENSG00000198131,ENSG00000198429,ENSG00000204231,ENSG00000204519,ENSG00000213676,ENSG00000243943,ENSG00000251247,ENSG00000256771"	4.21700440089966
"29"	"red"	TRUE	0.0104	2783	380	93	0.245	0.033	"GO:0003676"	"MF"	9	"nucleic acid binding"	1	"ENSG00000001497,ENSG00000003756,ENSG00000004534,ENSG00000028310,ENSG00000064607,ENSG00000071894,ENSG00000075292,ENSG00000076108,ENSG00000076928,ENSG00000090905,ENSG00000094631,ENSG00000099899,ENSG00000100201,ENSG00000100813,ENSG00000101191,ENSG00000101452,ENSG00000101901,ENSG00000102349,ENSG00000103168,ENSG00000104852,ENSG00000104907,ENSG00000105497,ENSG00000106459,ENSG00000108469,ENSG00000108848,ENSG00000110844,ENSG00000112855,ENSG00000115524,ENSG00000115875,ENSG00000116731,ENSG00000117360,ENSG00000119684,ENSG00000120093,ENSG00000120948,ENSG00000122085,ENSG00000122512,ENSG00000122965,ENSG00000123737,ENSG00000124193,ENSG00000126226,ENSG00000128191,ENSG00000129933,ENSG00000130254,ENSG00000131051,ENSG00000132275,ENSG00000132300,ENSG00000132485,ENSG00000133226,ENSG00000133858,ENSG00000134899,ENSG00000136271,ENSG00000136709,ENSG00000137504,ENSG00000139746,ENSG00000140488,ENSG00000141644,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000151923,ENSG00000154832,ENSG00000155636,ENSG00000160117,ENSG00000163161,ENSG00000163867,ENSG00000165819,ENSG00000166169,ENSG00000167967,ENSG00000167978,ENSG00000168488,ENSG00000169045,ENSG00000169062,ENSG00000169249,ENSG00000169635,ENSG00000171606,ENSG00000171824,ENSG00000174428,ENSG00000178252,ENSG00000178971,ENSG00000179335,ENSG00000179361,ENSG00000182872,ENSG00000182979,ENSG00000185246,ENSG00000185946,ENSG00000188549,ENSG00000196275,ENSG00000198917,ENSG00000204231,ENSG00000204348,ENSG00000213676,ENSG00000213780,ENSG00000273045"	2.25271138124381
"30"	"red"	TRUE	0.0378	91	110	7	0.064	0.077	"KEGG:03015"	"keg"	3	"mRNA surveillance pathway"	1	"ENSG00000071894,ENSG00000100813,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532,ENSG00000169062"	NA
"31"	"red"	TRUE	0.0117	666	204	29	0.142	0.044	"REAC:R-HSA-8953854"	"rea"	7	"Metabolism of RNA"	1	"ENSG00000001497,ENSG00000003756,ENSG00000046647,ENSG00000071894,ENSG00000088038,ENSG00000104852,ENSG00000104907,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000122085,ENSG00000123737,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532,ENSG00000155275,ENSG00000163161,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169062,ENSG00000169249,ENSG00000171824,ENSG00000185946,ENSG00000204351,ENSG00000213780"	NA
"32"	"red"	TRUE	0.00157	241	204	17	0.083	0.071	"REAC:R-HSA-72203"	"rea"	7	"Processing of Capped Intron-Containing Pre-mRNA"	2	"ENSG00000003756,ENSG00000071894,ENSG00000104852,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532,ENSG00000165819,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185946"	NA
"33"	"red"	TRUE	0.0364	56	204	7	0.034	0.125	"REAC:R-HSA-72187"	"rea"	7	"mRNA 3'-end processing"	3	"ENSG00000071894,ENSG00000115875,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532"	NA
"34"	"red"	TRUE	0.000242	187	204	16	0.078	0.086	"REAC:R-HSA-72172"	"rea"	7	"mRNA Splicing"	3	"ENSG00000003756,ENSG00000071894,ENSG00000104852,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532,ENSG00000167978,ENSG00000169045,ENSG00000169249,ENSG00000185946"	NA
"35"	"red"	TRUE	0.00355	179	204	14	0.069	0.078	"REAC:R-HSA-72163"	"rea"	7	"mRNA Splicing - Major Pathway"	4	"ENSG00000003756,ENSG00000071894,ENSG00000104852,ENSG00000113593,ENSG00000115524,ENSG00000115875,ENSG00000117360,ENSG00000124193,ENSG00000125755,ENSG00000133226,ENSG00000136709,ENSG00000149532,ENSG00000167978,ENSG00000169045"	NA
"36"	"red"	TRUE	2.55e-07	1395	204	60	0.294	0.043	"REAC:R-HSA-74160"	"rea"	5	"Gene expression (Transcription)"	1	"ENSG00000008838,ENSG00000071894,ENSG00000076108,ENSG00000083814,ENSG00000088038,ENSG00000089335,ENSG00000090905,ENSG00000094631,ENSG00000103168,ENSG00000105136,ENSG00000105221,ENSG00000105497,ENSG00000115524,ENSG00000115875,ENSG00000121417,ENSG00000122484,ENSG00000122512,ENSG00000124193,ENSG00000125755,ENSG00000125846,ENSG00000127054,ENSG00000128191,ENSG00000132275,ENSG00000133226,ENSG00000136709,ENSG00000141736,ENSG00000148308,ENSG00000148400,ENSG00000149532,ENSG00000153896,ENSG00000160321,ENSG00000161551,ENSG00000162086,ENSG00000163161,ENSG00000164053,ENSG00000166704,ENSG00000167377,ENSG00000167562,ENSG00000168395,ENSG00000171291,ENSG00000171606,ENSG00000174652,ENSG00000175787,ENSG00000178338,ENSG00000180113,ENSG00000181135,ENSG00000182979,ENSG00000184634,ENSG00000185024,ENSG00000196967,ENSG00000197497,ENSG00000197808,ENSG00000198046,ENSG00000198131,ENSG00000198728,ENSG00000204227,ENSG00000204231,ENSG00000204519,ENSG00000213780,ENSG00000256771"	NA
